Date,MA,Price,lower,upper
2016-10-31,129.7565012,130.990005,128.122681433,131.390320967
2016-11-01,129.8220011,129.5,128.228526876,131.415475324
2016-11-02,129.75700095,127.169998,128.081091805,131.432910095
2016-11-03,129.3200007,120.0,126.569783865,132.070217535
2016-11-04,128.90800045,120.75,125.55467303,132.26132787
2016-11-07,128.5035003,122.150002,124.845235034,132.161765566
2016-11-08,128.2705001,124.220001,124.491082023,132.049918177
2016-11-09,127.97699995,123.18,124.036797319,131.917202581
2016-11-10,127.6260001,120.800003,123.370976091,131.881024109
2016-11-11,127.1830001,119.019997,122.514668086,131.851332114
2016-11-14,126.56000015,115.080002,121.166701742,131.953298558
2016-11-15,125.99149965,117.199997,120.234255419,131.748743881
2016-11-16,125.3029994,116.339996,119.248509204,131.357489596
2016-11-17,124.69249945,117.790001,118.522072076,130.862926824
2016-11-18,123.93999895,117.019997,117.79900708,130.08099082
2016-11-21,123.36449885,121.769997,117.618227097,129.110770603
2016-11-22,122.82349925,121.470001,117.46555283,128.18144567
2016-11-23,122.3134994,120.839996,117.304740096,127.322258704
2016-11-25,121.84799915,120.379997,117.137107197,126.558891103
2016-11-28,121.3039997,120.410004,117.144954826,125.463044574
2016-11-29,120.7979996,120.870003,117.319461163,124.276538037
2016-11-30,120.2439995,118.419998,117.399835374,123.088163626
2016-12-01,119.6404995,115.099998,117.076547235,122.204451765
2016-12-02,119.4104996,115.400002,116.679606624,122.141392576
2016-12-05,119.2444996,117.43,116.498452203,121.990546997
2016-12-06,119.0024994,117.309998,116.313302492,121.691696308
2016-12-07,118.6889992,117.949997,116.290275735,121.087722665
2016-12-08,118.4754994,118.910004,116.319824849,120.631173951
2016-12-09,118.41949925,119.68,116.313411495,120.525587005
2016-12-12,118.35699925,117.769997,116.25112229,120.46287621
2016-12-13,118.61849905,120.309998,116.618926887,120.618071213
2016-12-14,118.76899915,120.209999,116.768535963,120.769462337
2016-12-15,118.98049935,120.57,117.027308878,120.933689822
2016-12-16,119.08449945,119.870003,117.142691863,121.026307037
2016-12-19,119.1954995,119.239998,117.315447617,121.075551383
2016-12-20,119.06149945,119.089996,117.281770318,120.841228582
2016-12-21,118.93999945,119.040001,117.252809051,120.627189849
2016-12-22,118.76799975,117.400002,117.109599368,120.426400132
2016-12-23,118.61249975,117.269997,116.967452689,120.257546811
2016-12-27,118.49249965,118.010002,116.898738816,120.086260484
2016-12-28,118.2949994,116.919998,116.7680225,119.8219763
2016-12-29,118.1914994,116.349998,116.604468551,119.778530249
2016-12-30,118.18899965,115.050003,116.596812059,119.781187241
2017-01-03,118.2619996,116.860001,116.774378489,119.749620711
2017-01-04,118.3249997,118.690002,116.847824278,119.802175122
2017-01-05,118.4929997,120.669998,116.947833964,120.038165436
2017-01-06,118.76600005,123.410004,116.877604722,120.654395378
2017-01-09,119.06549995,124.900002,116.730796764,121.400203136
2017-01-10,119.29899985,124.349998,116.683018544,121.914981156
2017-01-11,119.7149998,126.089996,116.720773202,122.709226398
2017-01-12,120.03050005,126.620003,116.661315363,123.399684737
2017-01-13,120.4369999,128.339996,116.588641643,124.285358157
2017-01-17,120.80200005,127.870003,116.609558806,124.994441294
2017-01-18,121.2044998,127.919998,116.729352855,125.679646745
2017-01-19,121.62000005,127.550003,116.955096386,126.284903714
2017-01-20,122.0175003,127.040001,117.242121789,126.792878811
2017-01-23,122.5119999,128.929993,117.552654576,127.471345224
2017-01-24,123.11049955,129.369995,118.078797147,128.142201953
2017-01-25,123.8209995,131.479996,118.6559176,128.9860814
2017-01-26,124.55949935,132.779999,119.216172527,129.902826173
2017-01-27,125.3224991,132.179993,120.038271031,130.606727169
2017-01-30,126.053999,130.979996,121.073310438,131.034687562
