ADX,DI_minus,DI_plus,date
53.900386724,5.64084685776,27.5222037941,2017-02-13
50.1772064264,14.0157084804,23.8525766216,2017-02-14
46.9504501686,12.1469473497,20.672233072,2017-02-15
44.9999410327,10.5273543697,20.5825988585,2017-02-16
44.2637719072,9.12370712042,21.0266795652,2017-02-17
41.393468076,11.4715867878,18.2231222899,2017-02-21
42.093564167,9.94204188275,27.3249086196,2017-02-22
42.7003141125,8.61643629838,23.6815874703,2017-02-23
42.1987042235,9.02008084617,20.5240424743,2017-02-24
43.9890794684,7.81740340002,27.4171698016,2017-02-27
44.4174942006,8.52268334888,23.7615471614,2017-02-28
45.7836287228,7.38632556903,25.1981310033,2017-03-01
47.5485074106,6.40148215983,24.8406669442,2017-03-02
47.3165825499,8.00124187185,21.5285780183,2017-03-03
48.3064574809,6.93440962227,23.7085792169,2017-03-06
50.1552213798,6.00982167263,25.7647967997,2017-03-07
51.7574834256,5.20851211628,22.3294905598,2017-03-08
54.2399936084,4.51404383411,25.9618611131,2017-03-09
57.4491425822,3.9121713229,32.1590208637,2017-03-10
60.4452094572,3.39054847984,30.3792562408,2017-03-13
61.614285979,4.79024969776,26.328688742,2017-03-14
63.3016965953,4.15154973806,28.1183923755,2017-03-15
65.1719701305,3.59800977299,28.142714474,2017-03-16
66.9857562884,3.11827513659,26.2652721404,2017-03-17
63.7804893994,9.0854277079,22.763235855,2017-03-20
62.581465663,7.87403734685,26.9574432183,2017-03-21
58.6750276461,11.6947456021,23.3631174558,2017-03-22
56.7877063791,10.1354461885,26.4019286194,2017-03-23
56.2699759804,8.78405336333,28.5192811873,2017-03-24
52.1836301103,14.6340963613,24.7167103624,2017-03-27
50.7008738914,12.6828835131,30.355868292,2017-03-28
50.8721041451,10.991832378,34.7932574997,2017-03-29
51.1917941741,9.52625472761,31.2450260311,2017-03-30
51.4688588659,8.25608743059,27.0790225603,2017-03-31
47.2094310968,15.8017072147,23.4684862189,2017-04-03
43.5179270303,13.6948129194,20.339354723,2017-04-04
42.6909103713,11.8688378635,25.9995359465,2017-04-05
40.0440313446,14.1539075245,22.5329311537,2017-04-06
34.8576128427,19.0860585101,19.5285403332,2017-04-07
30.3627168077,16.5412507087,16.9247349554,2017-04-10
29.8409622325,25.2177301702,14.668103628,2017-04-11
29.388774934,21.8553661475,12.7123564776,2017-04-12
27.9813910042,18.9413173279,12.9374609473,2017-04-13
24.5616244582,16.4158083508,17.2001155599,2017-04-17
23.0625805407,14.227033904,18.5990762466,2017-04-18
24.1089058461,12.3300960502,23.3627673993,2017-04-19
26.936330424,10.6860832435,28.3959434933,2017-04-20
27.835749535,12.2086358378,24.6098176942,2017-04-21
30.7331941815,10.5808177261,31.3787346727,2017-04-24
34.8860536763,9.17004202927,38.9409523249,2017-04-25
38.9210748789,7.9473697587,37.6599542371,2017-04-26
